ID,Name,Manufacturer,Type,Form,Therapy_Area,Pack_Size,Price_INR,Price_Category,Purchase_Channel,Is_Discontinued,Short_Composition1,Short_Composition2,State_Market,Units_2022,Units_2023,Units_2024,YoY_Growth_2023_vs_2022,YoY_Growth_2024_vs_2023,Avg_Annual_Growth_2022_24,Revenue_2022,Revenue_2023,Revenue_2024,Age_Group,Gender
MED0870,Torrent-CAR-481,Torrent Pharma,Allopathy,Inhaler,Cardiac,100,1384.46,High,Pharmacy Store,No,Omeprazole,None,Maharashtra,18124,18973,21374,4.69%,12.66%,8.68%,25091953.04,26267359.58,29591448.04,31-50 (Middle Age),Female
MED0871,Mankind-CAR-573,Mankind Pharma,Allopathy,Injection,Cardiac,30,646.25,Medium,Pharmacy Store,Yes,Insulin,Magnesium,Maharashtra,13342,15198,15952,13.92%,4.96%,9.44%,8622267.5,9821707.5,10308980,51+ (Senior),Male
MED0872,Torrent-VIT-141,Torrent Pharma,Allopathy,Syrup,Vitamins,15,284.35,Medium,Hospital,No,Cetirizine,Calcium,Maharashtra,10328,11026,11847,6.76%,7.45%,7.11%,2936766.8,3135243.1,3368694.45,0-12 (Child),Female
MED0873,Lupin-ANT-979,Lupin,Allopathy,Capsule,Anti-diabetic,100,906.87,High,Pharmacy Store,Yes,Atorvastatin,Sulphate,Uttar Pradesh,24972,27129,27808,8.64%,2.50%,5.57%,22646357.64,24602476.23,25218240.96,31-50 (Middle Age),Female
MED0874,Lupin-GAS-565,Lupin,Allopathy,Syrup,Gastrointestinal,10,1228.18,High,Pharmacy Store,No,Metformin,Zinc,Telangana,21805,24284,26677,11.37%,9.86%,10.62%,26780464.9,29825123.12,32764157.86,31-50 (Middle Age),Male
MED0875,Cipla-ANT-476,Cipla,Allopathy,Capsule,Anti-diabetic,100,544.12,Medium,Pharmacy Store,Yes,Insulin,Sulphate,Gujarat,29071,32073,34328,10.33%,7.03%,8.68%,15818112.52,17451560.76,18678551.36,0-12 (Child),Male
MED0876,Cipla-DER-577,Cipla,Allopathy,Syrup,Dermatology,60,1937.01,High,Pharmacy Store,No,Metformin,Zinc,Gujarat,7750,8643,9476,11.53%,9.64%,10.59%,15011827.5,16741577.43,18355106.76,0-12 (Child),Female
MED0877,Torrent-CAR-594,Torrent Pharma,Allopathy,Tablet,Cardiac,20,1366.72,High,Pharmacy Store,No,Amoxicillin,None,Telangana,18897,21506,22537,13.81%,4.80%,9.31%,25826907.84,29392680.32,30801768.64,31-50 (Middle Age),Male
MED0878,Alkem-CAR-527,Alkem Labs,Allopathy,Tablet,Cardiac,30,450.35,Medium,Hospital,Yes,Levocetirizine,Sulphate,Telangana,29814,32433,37242,8.79%,14.83%,11.81%,13426734.9,14606201.55,16771934.7,0-12 (Child),Female
MED0879,Alkem-ANT-727,Alkem Labs,Allopathy,Injection,Anti-diabetic,100,976.82,High,Online,No,Aspirin,Caffeine,Kerala,28300,30981,31893,9.47%,2.94%,6.21%,27644006,30262860.42,31153720.26,31-50 (Middle Age),Female
MED0880,Mankind-RES-922,Mankind Pharma,Ayurveda,Syrup,Respiratory,10,423.25,Medium,Pharmacy Store,No,Levocetirizine,Magnesium,Punjab,26512,27760,31626,4.71%,13.93%,9.32%,11221204,11749420,13385704.5,31-50 (Middle Age),Female
MED0881,Biocon-GAS-425,Biocon,Allopathy,Ointment,Gastrointestinal,60,1104.99,High,Pharmacy Store,Yes,Amoxicillin,Zinc,West Bengal,9595,10752,11699,12.06%,8.81%,10.44%,10602379.05,11880852.48,12927278.01,13-30 (Young Adult),Female
MED0882,Torrent-CNS-584,Torrent Pharma,Allopathy,Capsule,CNS,100,109.12,Low,Hospital,No,Azithromycin,Magnesium,Punjab,16317,17926,18342,9.86%,2.32%,6.09%,1780511.04,1956085.12,2001479.04,13-30 (Young Adult),Female
MED0883,Dr.-ANT-105,Dr. Reddy's,Allopathy,Tablet,Anti-diabetic,100,1778.4,High,Pharmacy Store,Yes,Aspirin,Sulphate,Maharashtra,18626,20429,21235,9.68%,3.95%,6.82%,33124478.4,36330933.6,37764324,51+ (Senior),Female
MED0884,Abbott-VIT-768,Abbott India,Allopathy,Capsule,Vitamins,100,550.46,Medium,Pharmacy Store,No,Omeprazole,Sulphate,Telangana,11098,12331,13362,11.11%,8.36%,9.74%,6109005.08,6787722.26,7355246.52,13-30 (Young Adult),Female
MED0885,Abbott-DER-947,Abbott India,Ayurveda,Ointment,Dermatology,15,1750.52,High,Hospital,Yes,Cetirizine,Zinc,Rajasthan,27685,30561,34250,10.39%,12.07%,11.23%,48463146.2,53497641.72,59955310,0-12 (Child),Female
MED0886,Glenmark-VIT-333,Glenmark,Allopathy,Syrup,Vitamins,10,849.88,High,Hospital,Yes,Omeprazole,Clavulanic Acid,Telangana,11721,13309,15030,13.55%,12.94%,13.25%,9961443.48,11311052.92,12773696.4,31-50 (Middle Age),Male
MED0887,Divis-CAR-681,Divis Labs,Allopathy,Inhaler,Cardiac,60,1596.42,High,Pharmacy Store,Yes,Paracetamol,Sulphate,Kerala,28590,29888,32575,4.54%,8.99%,6.77%,45641647.8,47713800.96,52003381.5,13-30 (Young Adult),Female
MED0888,Alkem-RES-859,Alkem Labs,Allopathy,Inhaler,Respiratory,10,1245.84,High,Hospital,Yes,Azithromycin,Calcium,Maharashtra,8744,9666,11085,10.55%,14.69%,12.62%,10893624.96,12042289.44,13810136.4,31-50 (Middle Age),Male
MED0889,Torrent-CAR-980,Torrent Pharma,Allopathy,Tablet,Cardiac,30,1114.79,High,Hospital,No,Metformin,None,Punjab,20829,23778,27052,14.16%,13.77%,13.97%,23219960.91,26507476.62,30157299.08,13-30 (Young Adult),Male
MED0890,Zydus-CAR-409,Zydus Lifesciences,Allopathy,Ointment,Cardiac,100,386.61,Medium,Pharmacy Store,No,Aspirin,Magnesium,Gujarat,16183,17141,18740,5.92%,9.33%,7.63%,6256509.63,6626882.01,7245071.4,0-12 (Child),Female
MED0891,Glenmark-ANT-840,Glenmark,Allopathy,Capsule,Anti-infective,100,1056.95,High,Hospital,No,Atorvastatin,Magnesium,Tamil Nadu,19936,21534,24371,8.02%,13.17%,10.60%,21071355.2,22760361.3,25758928.45,31-50 (Middle Age),Male
MED0892,Dr.-ANT-749,Dr. Reddy's,Allopathy,Injection,Anti-diabetic,30,1663.92,High,Online,No,Cetirizine,Calcium,West Bengal,24275,24802,27154,2.17%,9.48%,5.83%,40391658,41268543.84,45182083.68,31-50 (Middle Age),Female
MED0893,Lupin-VIT-574,Lupin,Ayurveda,Tablet,Vitamins,10,1232.78,High,Hospital,Yes,Aspirin,Sulphate,Gujarat,26452,27817,31779,5.16%,14.25%,9.71%,32609496.56,34292241.26,39176515.62,0-12 (Child),Female
MED0894,Torrent-ANT-363,Torrent Pharma,Allopathy,Syrup,Anti-diabetic,20,1458.3,High,Pharmacy Store,No,Atorvastatin,Clavulanic Acid,Punjab,17462,18772,19340,7.50%,3.03%,5.27%,25464834.6,27375207.6,28203522,31-50 (Middle Age),Female
MED0895,Biocon-ANT-908,Biocon,Ayurveda,Tablet,Anti-infective,30,1708.52,High,Hospital,Yes,Cetirizine,Magnesium,Rajasthan,28987,30338,31952,4.66%,5.32%,4.99%,49524869.24,51833079.76,54590631.04,31-50 (Middle Age),Male
MED0896,Alkem-CAR-976,Alkem Labs,Allopathy,Capsule,Cardiac,100,1156.17,High,Hospital,Yes,Metformin,Hydrochloride,Telangana,19636,22238,23851,13.25%,7.25%,10.25%,22702554.12,25710908.46,27575810.67,0-12 (Child),Female
MED0897,Torrent-ANT-805,Torrent Pharma,Allopathy,Ointment,Anti-diabetic,10,878.57,High,Pharmacy Store,No,Cetirizine,Hydrochloride,Tamil Nadu,29614,30866,34909,4.23%,13.10%,8.67%,26017971.98,27117941.62,30670000.13,31-50 (Middle Age),Male
MED0898,Lupin-DER-626,Lupin,Allopathy,Capsule,Dermatology,100,351.82,Medium,Hospital,Yes,Metformin,Caffeine,Kerala,20534,21965,23114,6.97%,5.23%,6.10%,7224271.88,7727726.3,8131967.48,31-50 (Middle Age),Female
MED0899,Biocon-ANT-442,Biocon,Homeopathy,Syrup,Anti-diabetic,15,1323.42,High,Pharmacy Store,Yes,Azithromycin,None,Karnataka,23000,26005,28071,13.07%,7.95%,10.51%,30438660,34415537.1,37149722.82,0-12 (Child),Male
MED0900,Aurobindo-ANT-378,Aurobindo Pharma,Allopathy,Tablet,Anti-diabetic,100,1650.53,High,Hospital,No,Aspirin,Caffeine,Gujarat,16145,17780,18540,10.13%,4.28%,7.21%,26647806.85,29346423.4,30600826.2,31-50 (Middle Age),Male
MED0901,Sun-VIT-355,Sun Pharma,Allopathy,Tablet,Vitamins,15,1019.29,High,Hospital,Yes,Insulin,Sulphate,Tamil Nadu,25858,26415,30301,2.16%,14.71%,8.44%,26356800.82,26924545.35,30885506.29,51+ (Senior),Male
MED0902,Aurobindo-ANT-839,Aurobindo Pharma,Allopathy,Tablet,Anti-diabetic,100,1870.4,High,Online,No,Metformin,Vitamin D3,Kerala,20894,22461,24914,7.50%,10.92%,9.21%,39080137.6,42011054.4,46599145.6,0-12 (Child),Male
MED0903,Lupin-GAS-485,Lupin,Allopathy,Syrup,Gastrointestinal,20,117.75,Low,Online,Yes,Omeprazole,Hydrochloride,West Bengal,7577,8296,8481,9.49%,2.24%,5.87%,892191.75,976854,998637.75,13-30 (Young Adult),Male
MED0904,Alkem-VIT-191,Alkem Labs,Allopathy,Tablet,Vitamins,10,951.08,High,Online,Yes,Azithromycin,None,Uttar Pradesh,15989,17160,18781,7.33%,9.45%,8.39%,15206818.12,16320532.8,17862233.48,51+ (Senior),Male
MED0905,Glenmark-CAR-143,Glenmark,Allopathy,Injection,Cardiac,60,810.14,High,Pharmacy Store,No,Atorvastatin,Calcium,Tamil Nadu,22677,25536,29063,12.61%,13.81%,13.21%,18371544.78,20687735.04,23545098.82,0-12 (Child),Male
MED0906,Aurobindo-VIT-578,Aurobindo Pharma,Allopathy,Tablet,Vitamins,60,767.37,Medium,Hospital,No,Amoxicillin,Zinc,Telangana,13338,14071,14923,5.50%,6.06%,5.78%,10235181.06,10797663.27,11451462.51,13-30 (Young Adult),Other
MED0907,Glenmark-ANT-463,Glenmark,Allopathy,Capsule,Anti-diabetic,20,200.79,Medium,Pharmacy Store,No,Amoxicillin,Calcium,Punjab,29200,30013,32540,2.79%,8.42%,5.61%,5863068,6026310.27,6533706.6,31-50 (Middle Age),Female
MED0908,Torrent-DER-600,Torrent Pharma,Ayurveda,Syrup,Dermatology,20,45.32,Low,Pharmacy Store,No,Metformin,Zinc,Punjab,19923,21381,23275,7.32%,8.86%,8.09%,902910.36,968986.92,1054823,13-30 (Young Adult),Male
MED0909,Mankind-GAS-103,Mankind Pharma,Allopathy,Injection,Gastrointestinal,60,1260.31,High,Hospital,Yes,Cetirizine,Magnesium,Uttar Pradesh,5624,6156,6327,9.46%,2.79%,6.13%,7087983.44,7758468.36,7973981.37,51+ (Senior),Female
MED0910,Aurobindo-CAR-980,Aurobindo Pharma,Ayurveda,Ointment,Cardiac,100,1012.49,High,Hospital,No,Atorvastatin,Calcium,Gujarat,20068,20482,22532,2.07%,10.01%,6.04%,20318649.32,20737820.18,22813424.68,51+ (Senior),Female
MED0911,Sun-DER-347,Sun Pharma,Allopathy,Inhaler,Dermatology,30,458.63,Medium,Online,Yes,Levocetirizine,Clavulanic Acid,Karnataka,21829,23143,25265,6.02%,9.17%,7.60%,10011434.27,10614074.09,11587286.95,31-50 (Middle Age),Female
MED0912,Sun-ANT-138,Sun Pharma,Allopathy,Ointment,Anti-diabetic,30,1234.43,High,Hospital,Yes,Metformin,Vitamin D3,Karnataka,27992,30840,33078,10.18%,7.26%,8.72%,34554164.56,38069821.2,40832475.54,13-30 (Young Adult),Male
MED0913,Glenmark-CNS-558,Glenmark,Allopathy,Injection,CNS,100,1521.93,High,Online,No,Atorvastatin,Hydrochloride,Maharashtra,7717,8331,9475,7.97%,13.74%,10.86%,11744733.81,12679198.83,14420286.75,31-50 (Middle Age),Female
MED0914,Mankind-VIT-559,Mankind Pharma,Allopathy,Ointment,Vitamins,60,182.83,Low,Pharmacy Store,No,Omeprazole,Sulphate,Karnataka,12675,13314,13896,5.05%,4.38%,4.72%,2317370.25,2434198.62,2540605.68,0-12 (Child),Other
MED0915,Mankind-CAR-492,Mankind Pharma,Allopathy,Capsule,Cardiac,10,862.59,High,Pharmacy Store,Yes,Atorvastatin,Folic Acid,Punjab,18311,20032,20946,9.40%,4.56%,6.98%,15794885.49,17279402.88,18067810.14,13-30 (Young Adult),Male
MED0916,Divis-GAS-915,Divis Labs,Ayurveda,Syrup,Gastrointestinal,30,54.84,Low,Pharmacy Store,No,Atorvastatin,Sulphate,Uttar Pradesh,9633,9916,10191,2.94%,2.78%,2.86%,528273.72,543793.44,558874.44,31-50 (Middle Age),Male
MED0917,Biocon-ANT-136,Biocon,Allopathy,Injection,Anti-diabetic,100,589.77,Medium,Hospital,Yes,Omeprazole,Folic Acid,West Bengal,9929,10389,11906,4.64%,14.61%,9.63%,5855826.33,6127120.53,7021801.62,51+ (Senior),Female
MED0918,Lupin-CAR-859,Lupin,Allopathy,Syrup,Cardiac,10,1500.71,High,Pharmacy Store,Yes,Omeprazole,Vitamin D3,Telangana,22591,23540,24737,4.20%,5.09%,4.65%,33902539.61,35326713.4,37123063.27,31-50 (Middle Age),Female
MED0919,Divis-GAS-233,Divis Labs,Allopathy,Capsule,Gastrointestinal,10,1363.57,High,Pharmacy Store,No,Atorvastatin,Magnesium,Tamil Nadu,13433,14058,15498,4.66%,10.25%,7.46%,18316835.81,19169067.06,21132607.86,0-12 (Child),Male
MED0920,Sun-DER-944,Sun Pharma,Allopathy,Capsule,Dermatology,100,1421.95,High,Pharmacy Store,Yes,Levocetirizine,Zinc,Uttar Pradesh,29604,30764,35061,3.92%,13.97%,8.95%,42095407.8,43744869.8,49854988.95,0-12 (Child),Male
MED0921,Dr.-GAS-653,Dr. Reddy's,Allopathy,Capsule,Gastrointestinal,15,1928.31,High,Pharmacy Store,Yes,Paracetamol,Hydrochloride,Maharashtra,18427,18829,19400,2.19%,3.03%,2.61%,35532968.37,36308148.99,37409214,31-50 (Middle Age),Female
MED0922,Biocon-CAR-695,Biocon,Allopathy,Ointment,Cardiac,10,1893.89,High,Online,Yes,Omeprazole,Sulphate,Maharashtra,19064,21046,22280,10.40%,5.87%,8.14%,36105118.96,39858808.94,42195869.2,13-30 (Young Adult),Male
MED0923,Biocon-CAR-248,Biocon,Allopathy,Ointment,Cardiac,10,1234.83,High,Online,Yes,Atorvastatin,Sulphate,Karnataka,14891,17041,17518,14.44%,2.80%,8.62%,18387853.53,21042738.03,21631751.94,31-50 (Middle Age),Female
MED0924,Dr.-GAS-614,Dr. Reddy's,Ayurveda,Tablet,Gastrointestinal,100,316.3,Medium,Pharmacy Store,No,Amoxicillin,Zinc,Tamil Nadu,18123,18656,19535,2.95%,4.71%,3.83%,5732304.9,5900892.8,6178920.5,31-50 (Middle Age),Male
MED0925,Aurobindo-CAR-372,Aurobindo Pharma,Allopathy,Tablet,Cardiac,20,778.46,Medium,Hospital,Yes,Paracetamol,Vitamin D3,Uttar Pradesh,15562,17542,19207,12.73%,9.49%,11.11%,12114394.52,13655745.32,14951881.22,31-50 (Middle Age),Male
MED0926,Alkem-GAS-539,Alkem Labs,Ayurveda,Ointment,Gastrointestinal,30,624.51,Medium,Pharmacy Store,Yes,Levocetirizine,Calcium,Kerala,6205,6854,7141,10.47%,4.19%,7.33%,3875084.55,4280391.54,4459625.91,13-30 (Young Adult),Female
MED0927,Abbott-GAS-612,Abbott India,Allopathy,Syrup,Gastrointestinal,100,582.71,Medium,Pharmacy Store,No,Metformin,Zinc,Telangana,7637,8087,8910,5.90%,10.18%,8.04%,4450156.27,4712375.77,5191946.1,31-50 (Middle Age),Male
MED0928,Glenmark-CNS-506,Glenmark,Allopathy,Capsule,CNS,60,598.49,Medium,Pharmacy Store,Yes,Cetirizine,Calcium,Uttar Pradesh,29496,31653,34955,7.32%,10.43%,8.88%,17653061.04,18944003.97,20920217.95,31-50 (Middle Age),Male
MED0929,Biocon-ANT-697,Biocon,Allopathy,Capsule,Anti-diabetic,15,1116.62,High,Pharmacy Store,No,Aspirin,Magnesium,Kerala,19244,20351,23044,5.76%,13.24%,9.50%,21488235.28,22724333.62,25731391.28,13-30 (Young Adult),Female
MED0930,Zydus-ANT-957,Zydus Lifesciences,Allopathy,Capsule,Anti-infective,15,614.02,Medium,Pharmacy Store,Yes,Levocetirizine,Vitamin D3,Tamil Nadu,24200,26890,28790,11.12%,7.07%,9.10%,14859284,16510997.8,17677635.8,0-12 (Child),Male
MED0931,Torrent-DER-296,Torrent Pharma,Ayurveda,Capsule,Dermatology,60,1166.64,High,Hospital,No,Azithromycin,Clavulanic Acid,Tamil Nadu,20613,22206,23083,7.73%,3.95%,5.84%,24047950.32,25906407.84,26929551.12,31-50 (Middle Age),Female
MED0932,Divis-CNS-259,Divis Labs,Allopathy,Syrup,CNS,20,499.99,Medium,Hospital,No,Amoxicillin,Folic Acid,Uttar Pradesh,25946,26692,28547,2.88%,6.95%,4.92%,12972740.54,13345733.08,14273214.53,51+ (Senior),Male
MED0933,Alkem-ANT-482,Alkem Labs,Allopathy,Tablet,Anti-diabetic,100,1052.95,High,Hospital,Yes,Cetirizine,None,Maharashtra,7361,8064,8876,9.55%,10.08%,9.82%,7750764.95,8490988.8,9345984.2,13-30 (Young Adult),Male
MED0934,Abbott-VIT-469,Abbott India,Allopathy,Syrup,Vitamins,10,1069.53,High,Pharmacy Store,No,Insulin,None,Uttar Pradesh,28670,32587,35729,13.67%,9.64%,11.66%,30663425.1,34852774.11,38213237.37,13-30 (Young Adult),Female
MED0935,Cipla-DER-469,Cipla,Homeopathy,Ointment,Dermatology,100,647.87,Medium,Online,No,Amoxicillin,Calcium,Punjab,28268,28860,33041,2.10%,14.49%,8.30%,18313989.16,18697528.2,21406272.67,13-30 (Young Adult),Male
MED0936,Sun-ANT-314,Sun Pharma,Allopathy,Tablet,Anti-infective,15,1255.27,High,Hospital,Yes,Aspirin,Calcium,Uttar Pradesh,26777,27797,29094,3.81%,4.67%,4.24%,33612364.79,34892740.19,36520825.38,31-50 (Middle Age),Male
MED0937,Dr.-CAR-168,Dr. Reddy's,Allopathy,Syrup,Cardiac,10,197.65,Low,Pharmacy Store,No,Cetirizine,None,Kerala,17750,18855,19578,6.23%,3.84%,5.04%,3508287.5,3726690.75,3869591.7,13-30 (Young Adult),Female
MED0938,Zydus-VIT-890,Zydus Lifesciences,Allopathy,Injection,Vitamins,30,1177.28,High,Hospital,Yes,Paracetamol,Clavulanic Acid,Karnataka,5595,6046,6203,8.08%,2.60%,5.34%,6586881.6,7117834.88,7302667.84,13-30 (Young Adult),Female
MED0939,Dr.-ANT-564,Dr. Reddy's,Allopathy,Syrup,Anti-diabetic,15,1751.37,High,Online,No,Amoxicillin,None,Uttar Pradesh,25593,26843,30430,4.89%,13.36%,9.13%,44822812.41,47012024.91,53294189.1,31-50 (Middle Age),Female
MED0940,Lupin-ANT-826,Lupin,Allopathy,Injection,Anti-infective,15,848.42,High,Pharmacy Store,No,Azithromycin,Sulphate,Gujarat,8850,9716,10455,9.80%,7.61%,8.71%,7508517,8243248.72,8870231.1,0-12 (Child),Female
MED0941,Glenmark-GAS-282,Glenmark,Homeopathy,Capsule,Gastrointestinal,60,874.75,High,Hospital,Yes,Paracetamol,Zinc,Telangana,18282,19816,20631,8.40%,4.12%,6.26%,15992179.5,17334046,18046967.25,31-50 (Middle Age),Female
MED0942,Torrent-VIT-691,Torrent Pharma,Allopathy,Syrup,Vitamins,60,1473.42,High,Pharmacy Store,Yes,Amoxicillin,Folic Acid,Punjab,22159,25330,28005,14.31%,10.56%,12.44%,32649513.78,37321728.6,41263127.1,31-50 (Middle Age),Male
MED0943,Lupin-ANT-617,Lupin,Allopathy,Capsule,Anti-diabetic,60,1430.42,High,Pharmacy Store,No,Atorvastatin,Sulphate,Uttar Pradesh,26606,28376,31416,6.66%,10.71%,8.69%,38057754.52,40589597.92,44938074.72,0-12 (Child),Male
MED0944,Abbott-CAR-898,Abbott India,Allopathy,Tablet,Cardiac,100,1062.73,High,Hospital,No,Omeprazole,Hydrochloride,Uttar Pradesh,27620,28845,31854,4.44%,10.43%,7.44%,29352602.6,30654446.85,33852201.42,31-50 (Middle Age),Male
MED0945,Biocon-RES-590,Biocon,Allopathy,Capsule,Respiratory,15,1428.43,High,Pharmacy Store,No,Amoxicillin,Hydrochloride,Tamil Nadu,9512,10468,11100,10.06%,6.04%,8.05%,13587226.16,14952805.24,15855573,0-12 (Child),Male
MED0946,Torrent-CAR-455,Torrent Pharma,Ayurveda,Injection,Cardiac,15,1464.34,High,Online,No,Amoxicillin,Caffeine,West Bengal,21972,22732,26078,3.46%,14.72%,9.09%,32174478.48,33287376.88,38187058.52,13-30 (Young Adult),Male
MED0947,Torrent-RES-533,Torrent Pharma,Allopathy,Syrup,Respiratory,100,801.14,High,Pharmacy Store,Yes,Aspirin,Folic Acid,Karnataka,5192,5472,6027,5.39%,10.15%,7.77%,4159518.88,4383838.08,4828470.78,51+ (Senior),Male
MED0948,Dr.-CNS-821,Dr. Reddy's,Allopathy,Injection,CNS,30,684.62,Medium,Hospital,Yes,Atorvastatin,Hydrochloride,Maharashtra,7824,8551,8857,9.30%,3.58%,6.44%,5356466.88,5854185.62,6063679.34,51+ (Senior),Female
MED0949,Glenmark-GAS-953,Glenmark,Allopathy,Inhaler,Gastrointestinal,15,530.17,Medium,Pharmacy Store,No,Insulin,Vitamin D3,Rajasthan,22811,25041,27878,9.78%,11.33%,10.56%,12093707.87,13275986.97,14780079.26,51+ (Senior),Male
MED0950,Divis-CNS-802,Divis Labs,Allopathy,Injection,CNS,60,801.81,High,Online,No,Insulin,Sulphate,Punjab,24098,25767,26366,6.93%,2.33%,4.63%,19322017.38,20660238.27,21140522.46,13-30 (Young Adult),Female
MED0951,Lupin-DER-666,Lupin,Allopathy,Injection,Dermatology,60,1111.7,High,Pharmacy Store,Yes,Metformin,Hydrochloride,Telangana,24051,27297,31349,13.50%,14.85%,14.18%,26737496.7,30346074.9,34850683.3,0-12 (Child),Female
MED0952,Glenmark-ANT-807,Glenmark,Allopathy,Tablet,Anti-diabetic,10,1844.25,High,Hospital,No,Azithromycin,Magnesium,Punjab,16102,16488,18013,2.40%,9.25%,5.83%,29696113.5,30407994,33220475.25,51+ (Senior),Female
MED0953,Mankind-ANT-377,Mankind Pharma,Allopathy,Ointment,Anti-diabetic,15,1544.14,High,Online,No,Azithromycin,Hydrochloride,Maharashtra,11429,12139,13193,6.21%,8.69%,7.45%,17647976.06,18744315.46,20371839.02,31-50 (Middle Age),Female
MED0954,Abbott-GAS-980,Abbott India,Allopathy,Ointment,Gastrointestinal,60,1764.82,High,Hospital,No,Insulin,Vitamin D3,Uttar Pradesh,8445,9100,9488,7.76%,4.27%,6.02%,14903904.9,16059862,16744612.16,13-30 (Young Adult),Male
MED0955,Cipla-CAR-818,Cipla,Allopathy,Tablet,Cardiac,30,1410.83,High,Online,No,Metformin,Vitamin D3,Tamil Nadu,24697,27377,30651,10.85%,11.96%,11.41%,34843268.51,38624292.91,43243350.33,13-30 (Young Adult),Male
MED0956,Divis-CNS-585,Divis Labs,Allopathy,Ointment,CNS,20,717.24,Medium,Hospital,No,Levocetirizine,Magnesium,Gujarat,10948,11832,12771,8.08%,7.94%,8.01%,7852343.52,8486383.68,9159872.04,31-50 (Middle Age),Female
MED0957,Lupin-DER-933,Lupin,Allopathy,Capsule,Dermatology,10,1877.26,High,Hospital,Yes,Levocetirizine,Calcium,Rajasthan,18303,19306,22064,5.48%,14.29%,9.89%,34359489.78,36242381.56,41419864.64,51+ (Senior),Female
MED0958,Torrent-GAS-346,Torrent Pharma,Allopathy,Inhaler,Gastrointestinal,60,1378.6,High,Pharmacy Store,Yes,Metformin,Sulphate,Kerala,24836,27364,28126,10.18%,2.79%,6.49%,34238909.6,37724010.4,38774503.6,13-30 (Young Adult),Female
MED0959,Glenmark-CAR-732,Glenmark,Allopathy,Tablet,Cardiac,60,926.31,High,Hospital,Yes,Levocetirizine,Caffeine,Telangana,10660,11810,13245,10.79%,12.16%,11.48%,9874464.6,10939721.1,12268975.95,0-12 (Child),Other
MED0960,Biocon-GAS-256,Biocon,Allopathy,Injection,Gastrointestinal,15,414.89,Medium,Pharmacy Store,No,Insulin,Caffeine,Kerala,16958,19448,20869,14.69%,7.31%,11.00%,7035704.62,8068780.72,8658339.41,13-30 (Young Adult),Male
MED0961,Abbott-ANT-375,Abbott India,Allopathy,Ointment,Anti-diabetic,10,508.48,Medium,Pharmacy Store,Yes,Aspirin,None,Karnataka,23021,23990,27390,4.21%,14.18%,9.20%,11705718.08,12198435.2,13927267.2,31-50 (Middle Age),Male
MED0962,Biocon-CNS-551,Biocon,Ayurveda,Syrup,CNS,100,1739.25,High,Pharmacy Store,No,Aspirin,None,Uttar Pradesh,15478,16387,18169,5.88%,10.88%,8.38%,26920111.5,28501089.75,31600433.25,31-50 (Middle Age),Male
MED0963,Mankind-ANT-747,Mankind Pharma,Allopathy,Tablet,Anti-diabetic,10,1457.61,High,Pharmacy Store,No,Aspirin,Folic Acid,Uttar Pradesh,28727,29374,30497,2.26%,3.83%,3.05%,41872762.47,42815836.14,44452732.17,31-50 (Middle Age),Male
MED0964,Dr.-CAR-931,Dr. Reddy's,Allopathy,Ointment,Cardiac,20,1593.17,High,Hospital,Yes,Paracetamol,Magnesium,Kerala,5008,5743,6572,14.69%,14.44%,14.57%,7978595.36,9149575.31,10470313.24,13-30 (Young Adult),Female
MED0965,Abbott-CNS-881,Abbott India,Allopathy,Tablet,CNS,100,1947.59,High,Pharmacy Store,Yes,Azithromycin,None,Uttar Pradesh,24800,25608,27063,3.26%,5.68%,4.47%,48300232,49873884.72,52707628.17,0-12 (Child),Male
MED0966,Torrent-ANT-372,Torrent Pharma,Allopathy,Injection,Anti-diabetic,60,122.14,Low,Pharmacy Store,No,Amoxicillin,Clavulanic Acid,Punjab,27186,29631,31036,9.00%,4.74%,6.87%,3320498.04,3619130.34,3790737.04,31-50 (Middle Age),Male
MED0967,Zydus-RES-302,Zydus Lifesciences,Allopathy,Syrup,Respiratory,100,943.65,High,Pharmacy Store,Yes,Azithromycin,Clavulanic Acid,Uttar Pradesh,10729,11727,12213,9.31%,4.14%,6.73%,10124420.85,11066183.55,11524797.45,31-50 (Middle Age),Female
MED0968,Dr.-CAR-409,Dr. Reddy's,Ayurveda,Capsule,Cardiac,15,210.39,Medium,Pharmacy Store,Yes,Aspirin,Caffeine,Tamil Nadu,16627,18261,19863,9.83%,8.78%,9.31%,3498154.53,3841931.79,4178976.57,31-50 (Middle Age),Male
MED0969,Cipla-ANT-683,Cipla,Allopathy,Tablet,Anti-diabetic,30,1494.87,High,Pharmacy Store,No,Azithromycin,Zinc,Kerala,21747,23920,24912,10.00%,4.15%,7.08%,32508937.89,35757290.4,37240201.44,51+ (Senior),Male
MED0970,Glenmark-ANT-735,Glenmark,Allopathy,Tablet,Anti-infective,100,1338.8,High,Hospital,No,Omeprazole,Sulphate,Maharashtra,14971,16080,16825,7.41%,4.63%,6.02%,20043174.8,21527904,22525310,31-50 (Middle Age),Female
MED0971,Mankind-ANT-702,Mankind Pharma,Allopathy,Ointment,Anti-infective,60,392.7,Medium,Pharmacy Store,No,Azithromycin,Magnesium,Rajasthan,14412,14962,15995,3.82%,6.91%,5.37%,5659592.4,5875577.4,6281236.5,31-50 (Middle Age),Female
