ID,Name,Manufacturer,Type,Form,Therapy_Area,Pack_Size,Price_INR,Is_Discontinued,Short_Composition1,Short_Composition2,State_Market,Zone,Urban_Rural,Age_Group,Gender,Prescription_Type,Purchase_Channel,Insurance_Covered,Market_Share_%,Customer_Rating,Return_Rate_%,Units_2022,Units_2023,Units_2024,YoY_Growth_2023_vs_2022,YoY_Growth_2024_vs_2023,Avg_Annual_Growth_2022_24,Revenue_2022,Revenue_2023,Revenue_2024
MED0893,Aurobindo-VIT-920,Aurobindo Pharma,Allopathy,Ointment,Vitamins,30,1570.88,Yes,Metformin,Caffeine,Telangana,South,Urban,0-12 (Child),Female,RX (Prescription),Hospital,No,4.73,3.5,0.64,17438,19143,21308,0.0978,0.1131,0.1054,27393005.44,30071355.84,33472311.04
MED0894,Aurobindo-CAR-883,Aurobindo Pharma,Allopathy,Capsule,Cardiac,20,161.1,Yes,Insulin,None,Kerala,South,Urban,31-50 (Middle Age),Female,RX (Prescription),Pharmacy Store,Yes,3.63,4.2,1.9,19938,20718,23729,0.0391,0.1453,0.0909,3212011.8,3337669.8,3822741.9
MED0895,Dr.-VIT-664,Dr. Reddy's,Allopathy,Inhaler,Vitamins,15,927.23,No,Cetirizine,Hydrochloride,Karnataka,South,Urban,31-50 (Middle Age),Male,OTC (Over the Counter),Hospital,No,2.84,3.8,0.64,10224,11432,12615,0.1182,0.1035,0.1108,9479999.52,10600093.36,11697006.45
MED0896,Mankind-CAR-117,Mankind Pharma,Allopathy,Inhaler,Cardiac,60,66.94,Yes,Cetirizine,Sulphate,Uttar Pradesh,North,Urban,0-12 (Child),Female,RX (Prescription),Hospital,No,3.03,4.6,1.83,9677,10013,10764,0.0348,0.0751,0.0547,647778.38,670270.22,720542.16
MED0897,Mankind-ANT-978,Mankind Pharma,Ayurveda,Capsule,Anti-diabetic,30,1670.7,No,Cetirizine,Zinc,Kerala,South,Semi-Urban,31-50 (Middle Age),Male,RX (Prescription),Pharmacy Store,No,2.41,4.5,1.18,13846,14364,15865,0.0375,0.1046,0.0704,23132512.2,23997934.8,26505655.5
MED0898,Sun-DER-825,Sun Pharma,Allopathy,Tablet,Dermatology,30,1850.64,No,Cetirizine,Folic Acid,Karnataka,South,Urban,31-50 (Middle Age),Female,RX (Prescription),Hospital,No,3.3,3.9,0.36,12838,13137,14903,0.0233,0.1345,0.0774,23758516.32,24311857.68,27580087.92
MED0899,Divis-VIT-675,Divis Labs,Allopathy,Syrup,Vitamins,100,245.57,Yes,Atorvastatin,Vitamin D3,Punjab,North,Urban,0-12 (Child),Male,RX (Prescription),Pharmacy Store,Yes,1.35,3.9,1.26,26466,27792,28566,0.0501,0.0279,0.0389,6499255.62,6824881.44,7014952.62
MED0900,Zydus-DER-964,Zydus Lifesciences,Allopathy,Inhaler,Dermatology,15,1730.63,Yes,Azithromycin,Clavulanic Acid,Rajasthan,North,Urban,31-50 (Middle Age),Male,RX (Prescription),Hospital,Yes,4.29,4.1,2.3,17723,19943,21524,0.1253,0.0793,0.102,30671955.49,34513954.09,37250080.12
MED0901,Zydus-ANT-422,Zydus Lifesciences,Allopathy,Injection,Anti-infective,10,1848.11,Yes,Azithromycin,Caffeine,Tamil Nadu,South,Semi-Urban,51+ (Senior),Male,RX (Prescription),Hospital,No,0.49,3.0,1.72,22522,25432,26607,0.1292,0.0462,0.0869,41623133.42,47001133.52,49172662.77
MED0902,Mankind-RES-599,Mankind Pharma,Allopathy,Ointment,Respiratory,10,1966.29,No,Metformin,Caffeine,Karnataka,South,Urban,0-12 (Child),Male,RX (Prescription),Online,Yes,3.56,4.4,2.39,23964,26469,29664,0.1045,0.1207,0.1126,47120173.56,52045730.01,58328026.56
MED0903,Lupin-RES-929,Lupin,Allopathy,Syrup,Respiratory,20,1776.58,Yes,Aspirin,Hydrochloride,West Bengal,East,Urban,13-30 (Young Adult),Male,RX (Prescription),Online,No,2.59,3.3,2.7,21080,22462,25020,0.0656,0.1139,0.0895,37450306.4,39905539.96,44450031.6
MED0904,Biocon-ANT-476,Biocon,Homeopathy,Ointment,Anti-diabetic,15,384.52,No,Azithromycin,Clavulanic Acid,Maharashtra,West,Semi-Urban,51+ (Senior),Male,RX (Prescription),Online,No,3.26,3.5,1.08,15211,17455,18855,0.1475,0.0802,0.1134,5848933.72,6711796.6,7250124.6
MED0905,Aurobindo-ANT-196,Aurobindo Pharma,Allopathy,Inhaler,Anti-infective,60,124.08,Yes,Levocetirizine,Sulphate,Karnataka,South,Semi-Urban,0-12 (Child),Male,RX (Prescription),Pharmacy Store,No,3.64,4.4,1.47,7834,9000,9819,0.1489,0.0911,0.1195,972042.72,1116720.0,1218341.52
MED0906,Biocon-VIT-538,Biocon,Allopathy,Capsule,Vitamins,10,861.39,Yes,Levocetirizine,None,Tamil Nadu,South,Rural,13-30 (Young Adult),Other,RX (Prescription),Hospital,No,4.24,3.2,2.27,10242,11231,11926,0.0966,0.0619,0.0791,8822356.38,9674271.09,10272937.14
MED0907,Abbott-VIT-402,Abbott India,Allopathy,Inhaler,Vitamins,15,1104.49,Yes,Cetirizine,Magnesium,Tamil Nadu,South,Urban,31-50 (Middle Age),Female,RX (Prescription),Pharmacy Store,No,0.71,3.4,1.26,15634,15981,18150,0.0222,0.1358,0.0775,17267596.66,17650854.69,20046493.5
MED0908,Lupin-DER-834,Lupin,Allopathy,Syrup,Dermatology,30,711.36,No,Metformin,Magnesium,Kerala,South,Urban,13-30 (Young Adult),Male,RX (Prescription),Pharmacy Store,No,3.49,3.6,0.29,22538,23144,23956,0.0269,0.0351,0.031,16032631.68,16463715.84,17041340.16
MED0909,Glenmark-DER-174,Glenmark,Allopathy,Syrup,Dermatology,10,1104.83,No,Metformin,Calcium,Gujarat,West,Urban,51+ (Senior),Female,RX (Prescription),Hospital,Yes,2.02,4.3,0.91,6407,6942,7894,0.0835,0.1373,0.11,7078645.81,7669729.86,8721528.02
MED0910,Aurobindo-CNS-544,Aurobindo Pharma,Homeopathy,Ointment,CNS,15,1099.26,No,Omeprazole,Clavulanic Acid,Tamil Nadu,South,Urban,51+ (Senior),Female,OTC (Over the Counter),Hospital,No,4.84,4.1,0.46,18980,20580,21200,0.0843,0.0302,0.0569,20863954.8,22622770.8,23304312.0
MED0911,Alkem-ANT-254,Alkem Labs,Allopathy,Syrup,Anti-diabetic,100,325.02,Yes,Amoxicillin,None,Tamil Nadu,South,Urban,31-50 (Middle Age),Female,OTC (Over the Counter),Online,No,0.49,4.9,1.48,19987,20660,23515,0.0337,0.1382,0.0847,6496174.74,6714913.2,7642845.3
MED0912,Aurobindo-VIT-237,Aurobindo Pharma,Allopathy,Capsule,Vitamins,30,1291.63,Yes,Insulin,Magnesium,Gujarat,West,Urban,13-30 (Young Adult),Male,OTC (Over the Counter),Hospital,No,3.07,3.6,2.24,23775,24641,25535,0.0364,0.0363,0.0364,30708503.25,31827054.83,32981772.05
MED0913,Lupin-CAR-629,Lupin,Allopathy,Capsule,Cardiac,20,247.03,Yes,Azithromycin,Clavulanic Acid,Uttar Pradesh,North,Urban,31-50 (Middle Age),Female,RX (Prescription),Online,No,3.01,4.8,2.27,22254,23732,26745,0.0664,0.127,0.0963,5497405.62,5862515.96,6606817.35
MED0914,Biocon-GAS-203,Biocon,Homeopathy,Inhaler,Gastrointestinal,10,909.53,Yes,Aspirin,Clavulanic Acid,Rajasthan,North,Urban,0-12 (Child),Other,RX (Prescription),Pharmacy Store,Yes,0.91,3.7,1.84,21564,22643,23569,0.0501,0.0409,0.0455,19613104.92,20594487.79,21436712.57
MED0915,Cipla-CAR-995,Cipla,Allopathy,Capsule,Cardiac,60,262.12,Yes,Azithromycin,None,Punjab,North,Urban,13-30 (Young Adult),Male,RX (Prescription),Pharmacy Store,No,3.84,3.4,2.96,10503,11891,12199,0.1322,0.0259,0.0777,2753046.36,3116868.92,3197601.88
MED0916,Abbott-CAR-922,Abbott India,Allopathy,Tablet,Cardiac,15,1642.5,Yes,Levocetirizine,Zinc,Kerala,South,Rural,31-50 (Middle Age),Male,RX (Prescription),Pharmacy Store,No,2.35,4.3,1.81,11904,12851,13440,0.0796,0.0458,0.0626,19552320.0,21107767.5,22075200.0
MED0917,Biocon-RES-168,Biocon,Allopathy,Capsule,Respiratory,100,1537.5,Yes,Paracetamol,Zinc,Punjab,North,Urban,51+ (Senior),Female,OTC (Over the Counter),Hospital,Yes,2.98,4.1,2.22,18777,21068,21531,0.1221,0.022,0.0708,28869637.5,32392050.0,33103912.5
MED0918,Torrent-ANT-959,Torrent Pharma,Allopathy,Syrup,Anti-diabetic,30,296.57,Yes,Azithromycin,Folic Acid,Tamil Nadu,South,Urban,31-50 (Middle Age),Female,RX (Prescription),Pharmacy Store,Yes,1.54,4.2,2.24,16284,16898,19298,0.0377,0.1421,0.0886,4829345.88,5011439.86,5723207.86
MED0919,Divis-VIT-343,Divis Labs,Allopathy,Inhaler,Vitamins,20,974.1,Yes,Insulin,Caffeine,Rajasthan,North,Rural,0-12 (Child),Male,OTC (Over the Counter),Pharmacy Store,No,0.25,4.1,0.06,16675,18941,19519,0.1359,0.0306,0.0819,16243117.5,18450428.1,19013457.9
MED0920,Divis-ANT-413,Divis Labs,Allopathy,Injection,Anti-diabetic,20,1715.39,Yes,Insulin,Zinc,Telangana,South,Urban,0-12 (Child),Male,RX (Prescription),Pharmacy Store,No,2.1,3.6,2.01,13645,15060,16151,0.1038,0.0725,0.088,23406496.55,25833773.4,27705263.89
MED0921,Zydus-CAR-793,Zydus Lifesciences,Homeopathy,Injection,Cardiac,10,393.26,Yes,Omeprazole,Hydrochloride,Uttar Pradesh,North,Urban,31-50 (Middle Age),Female,OTC (Over the Counter),Pharmacy Store,No,0.35,3.8,1.53,21385,22246,24920,0.0403,0.1202,0.0795,8409865.1,8748461.96,9800039.2
MED0922,Lupin-DER-139,Lupin,Allopathy,Inhaler,Dermatology,20,1384.26,No,Insulin,Sulphate,Punjab,North,Urban,13-30 (Young Adult),Male,RX (Prescription),Online,No,5.0,3.4,2.09,10641,11856,13624,0.1142,0.1492,0.1315,14729910.66,16411786.56,18859158.24
MED0923,Mankind-ANT-562,Mankind Pharma,Allopathy,Ointment,Anti-diabetic,60,1237.5,No,Aspirin,Sulphate,Punjab,North,Semi-Urban,31-50 (Middle Age),Female,RX (Prescription),Online,Yes,1.18,4.4,2.14,24734,26510,28515,0.0718,0.0756,0.0737,30608325.0,32806125.0,35287312.5
MED0924,Abbott-ANT-436,Abbott India,Ayurveda,Ointment,Anti-infective,60,992.47,No,Omeprazole,Calcium,Uttar Pradesh,North,Urban,31-50 (Middle Age),Male,RX (Prescription),Pharmacy Store,Yes,2.32,5.0,1.01,8644,8866,9894,0.0257,0.116,0.0699,8578910.68,8799239.02,9819498.18
MED0925,Dr.-ANT-240,Dr. Reddy's,Allopathy,Capsule,Anti-infective,30,1468.76,Yes,Aspirin,Caffeine,Gujarat,West,Semi-Urban,31-50 (Middle Age),Male,RX (Prescription),Hospital,No,2.62,3.7,2.72,14052,14607,15903,0.0396,0.0887,0.0638,20639015.52,21454177.32,23357690.28
MED0926,Glenmark-ANT-797,Glenmark,Allopathy,Injection,Anti-infective,60,1250.9,Yes,Amoxicillin,Folic Acid,Gujarat,West,Rural,13-30 (Young Adult),Female,RX (Prescription),Pharmacy Store,No,2.62,4.3,0.49,11903,12426,13596,0.044,0.0942,0.0688,14889462.7,15543683.4,17007236.4
MED0927,Sun-CNS-100,Sun Pharma,Allopathy,Inhaler,CNS,100,147.27,Yes,Aspirin,Zinc,Tamil Nadu,South,Urban,31-50 (Middle Age),Male,RX (Prescription),Pharmacy Store,No,0.18,4.7,0.73,22519,24959,28398,0.1084,0.1378,0.123,3316373.13,3675711.93,4182173.46
MED0928,Torrent-DER-484,Torrent Pharma,Allopathy,Capsule,Dermatology,60,1296.52,No,Metformin,Zinc,Karnataka,South,Urban,31-50 (Middle Age),Male,RX (Prescription),Pharmacy Store,No,4.59,5.0,0.95,5623,6314,6721,0.123,0.0646,0.0933,7290331.96,8186227.28,8713910.92
MED0929,Zydus-CNS-922,Zydus Lifesciences,Allopathy,Inhaler,CNS,10,1348.17,No,Paracetamol,Calcium,Maharashtra,West,Urban,13-30 (Young Adult),Female,RX (Prescription),Pharmacy Store,No,1.26,4.5,1.03,25131,26753,29284,0.0646,0.0946,0.0795,33880860.27,36067592.01,39479810.28
MED0930,Sun-ANT-220,Sun Pharma,Allopathy,Tablet,Anti-infective,100,1472.36,No,Levocetirizine,Magnesium,Karnataka,South,Semi-Urban,0-12 (Child),Male,RX (Prescription),Pharmacy Store,No,1.66,4.0,2.3,24507,26144,28181,0.0668,0.0779,0.0723,36083126.52,38493379.84,41492577.16
MED0931,Dr.-DER-164,Dr. Reddy's,Ayurveda,Tablet,Dermatology,30,1057.97,No,Amoxicillin,None,Kerala,South,Urban,31-50 (Middle Age),Female,RX (Prescription),Hospital,No,0.9,4.8,1.11,21534,24043,27524,0.1165,0.1448,0.1306,22782325.98,25436772.71,29119566.28
MED0932,Alkem-CAR-810,Alkem Labs,Allopathy,Ointment,Cardiac,30,870.55,Yes,Levocetirizine,Magnesium,Uttar Pradesh,North,Urban,51+ (Senior),Male,OTC (Over the Counter),Hospital,No,0.76,3.6,0.81,25744,28729,31184,0.116,0.0855,0.1006,22411439.2,25010030.95,27147231.2
MED0933,Biocon-GAS-525,Biocon,Ayurveda,Syrup,Gastrointestinal,100,1850.49,No,Insulin,Calcium,Telangana,South,Semi-Urban,13-30 (Young Adult),Male,RX (Prescription),Hospital,Yes,3.09,4.4,3.0,27080,27667,28397,0.0217,0.0264,0.024,50111269.2,51197506.83,52548364.53
MED0934,Lupin-RES-336,Lupin,Allopathy,Capsule,Respiratory,10,445.75,No,Omeprazole,Magnesium,Kerala,South,Rural,13-30 (Young Adult),Female,OTC (Over the Counter),Pharmacy Store,No,2.1,3.7,1.26,9357,9794,10060,0.0468,0.0272,0.0369,4170882.75,4365675.5,4484245.0
MED0935,Cipla-ANT-175,Cipla,Homeopathy,Inhaler,Anti-infective,20,1527.33,No,Atorvastatin,Hydrochloride,West Bengal,East,Semi-Urban,13-30 (Young Adult),Male,OTC (Over the Counter),Online,Yes,2.24,4.6,1.78,26795,29434,33367,0.0985,0.1336,0.1159,40924807.35,44955431.22,50962420.11
MED0936,Biocon-ANT-513,Biocon,Allopathy,Injection,Anti-diabetic,15,1792.09,No,Metformin,Clavulanic Acid,West Bengal,East,Rural,31-50 (Middle Age),Male,RX (Prescription),Hospital,Yes,2.86,3.1,0.38,15996,16725,17900,0.0456,0.0703,0.0578,28666271.64,29972705.25,32078411.0
MED0937,Abbott-CNS-890,Abbott India,Allopathy,Capsule,CNS,15,1057.16,No,Levocetirizine,Sulphate,Uttar Pradesh,North,Urban,13-30 (Young Adult),Female,RX (Prescription),Pharmacy Store,Yes,2.84,4.7,0.57,25781,29162,31339,0.1312,0.0747,0.1025,27254641.96,30828899.92,33130337.24
MED0938,Alkem-DER-343,Alkem Labs,Allopathy,Ointment,Dermatology,10,1872.62,Yes,Paracetamol,Magnesium,West Bengal,East,Urban,13-30 (Young Adult),Female,RX (Prescription),Hospital,No,0.95,3.5,2.35,25584,26110,28651,0.0206,0.0973,0.0582,47909110.08,48894108.2,53652435.62
MED0939,Lupin-VIT-808,Lupin,Allopathy,Inhaler,Vitamins,10,77.4,Yes,Omeprazole,None,Gujarat,West,Urban,31-50 (Middle Age),Female,RX (Prescription),Online,No,3.49,3.4,0.67,5962,6323,6578,0.0606,0.0405,0.0504,461458.8,489400.2,509137.2
MED0940,Glenmark-GAS-164,Glenmark,Allopathy,Ointment,Gastrointestinal,60,506.01,Yes,Metformin,Sulphate,Karnataka,South,Urban,0-12 (Child),Female,RX (Prescription),Pharmacy Store,No,0.95,3.9,0.3,23527,25371,28966,0.0784,0.1417,0.1096,11904897.27,12837979.71,14657085.66
MED0941,Abbott-ANT-958,Abbott India,Allopathy,Ointment,Anti-diabetic,20,414.13,Yes,Levocetirizine,Clavulanic Acid,Gujarat,West,Semi-Urban,31-50 (Middle Age),Female,RX (Prescription),Hospital,No,2.32,4.6,1.34,5986,6589,7121,0.1008,0.0807,0.0907,2478982.18,2728702.57,2949019.73
MED0942,Mankind-CNS-916,Mankind Pharma,Ayurveda,Tablet,CNS,10,1489.5,No,Aspirin,Hydrochloride,Rajasthan,North,Semi-Urban,31-50 (Middle Age),Male,RX (Prescription),Pharmacy Store,No,1.18,3.1,0.68,9464,10500,11828,0.1095,0.1266,0.1179,14096628.0,15639750.0,17617806.0
MED0943,Torrent-CNS-178,Torrent Pharma,Allopathy,Capsule,CNS,30,1084.85,No,Insulin,Zinc,Gujarat,West,Urban,0-12 (Child),Male,RX (Prescription),Pharmacy Store,No,2.52,4.2,1.93,27076,31077,32241,0.1478,0.0375,0.0912,29373398.6,33713883.45,34976648.85
MED0944,Alkem-ANT-896,Alkem Labs,Allopathy,Capsule,Anti-diabetic,100,829.06,No,Levocetirizine,Caffeine,West Bengal,East,Urban,31-50 (Middle Age),Male,RX (Prescription),Hospital,Yes,2.78,4.9,1.9,8376,9200,10379,0.0984,0.1282,0.1132,6944206.56,7627352.0,8604813.74
MED0945,Alkem-ANT-816,Alkem Labs,Allopathy,Capsule,Anti-diabetic,60,566.58,Yes,Metformin,Vitamin D3,Kerala,South,Semi-Urban,0-12 (Child),Male,RX (Prescription),Pharmacy Store,No,2.72,3.5,1.94,5139,5690,5836,0.1073,0.0258,0.0657,2911654.62,3223840.2,3306560.88
MED0946,Sun-CAR-513,Sun Pharma,Allopathy,Tablet,Cardiac,20,1770.43,No,Aspirin,None,Gujarat,West,Semi-Urban,13-30 (Young Adult),Male,RX (Prescription),Online,No,3.5,4.7,0.77,9059,9342,10296,0.0313,0.1022,0.0661,16038325.37,16539357.06,18228347.28
MED0947,Dr.-VIT-236,Dr. Reddy's,Allopathy,Ointment,Vitamins,20,1304.95,Yes,Paracetamol,None,Punjab,North,Urban,51+ (Senior),Male,RX (Prescription),Pharmacy Store,No,4.32,3.4,2.29,8107,8519,8847,0.0509,0.0386,0.0446,10579229.65,11116869.05,11544892.65
MED0948,Zydus-ANT-747,Zydus Lifesciences,Allopathy,Syrup,Anti-diabetic,30,1961.09,No,Atorvastatin,Zinc,Rajasthan,North,Semi-Urban,51+ (Senior),Female,RX (Prescription),Hospital,No,2.25,4.2,0.44,14796,15298,16701,0.034,0.0917,0.0624,29016287.64,30000754.82,32752164.09
MED0949,Abbott-ANT-991,Abbott India,Allopathy,Capsule,Anti-diabetic,15,411.29,Yes,Metformin,Calcium,Punjab,North,Rural,51+ (Senior),Male,RX (Prescription),Pharmacy Store,Yes,3.57,4.2,0.15,13599,15218,17049,0.1191,0.1203,0.1197,5593132.71,6259011.22,7012083.21
MED0950,Torrent-DER-349,Torrent Pharma,Allopathy,Syrup,Dermatology,20,173.54,Yes,Amoxicillin,Hydrochloride,Maharashtra,West,Rural,13-30 (Young Adult),Female,RX (Prescription),Online,No,3.93,4.3,1.01,27126,29851,31962,0.1005,0.0707,0.0855,4707446.04,5180342.54,5546685.48
MED0951,Torrent-CNS-375,Torrent Pharma,Allopathy,Capsule,CNS,60,294.23,Yes,Levocetirizine,Caffeine,Maharashtra,West,Urban,0-12 (Child),Female,RX (Prescription),Pharmacy Store,No,3.96,3.1,2.17,27809,31700,36135,0.1399,0.1399,0.1399,8182242.07,9327091.0,10632001.05
MED0952,Biocon-CAR-892,Biocon,Allopathy,Inhaler,Cardiac,30,322.91,No,Aspirin,Sulphate,Karnataka,South,Urban,51+ (Senior),Female,RX (Prescription),Hospital,Yes,3.49,4.2,0.5,28101,29409,33011,0.0466,0.1225,0.0838,9074093.91,9496460.19,10659582.01
MED0953,Abbott-RES-404,Abbott India,Allopathy,Injection,Respiratory,15,490.34,No,Aspirin,Zinc,Tamil Nadu,South,Urban,31-50 (Middle Age),Female,RX (Prescription),Online,No,0.15,3.1,0.55,9843,10324,11324,0.0489,0.0969,0.0726,4826416.62,5062270.16,5552610.16
MED0954,Dr.-CNS-277,Dr. Reddy's,Allopathy,Ointment,CNS,10,1486.5,Yes,Levocetirizine,Vitamin D3,Tamil Nadu,South,Semi-Urban,13-30 (Young Adult),Male,RX (Prescription),Hospital,No,4.98,4.7,1.05,19241,20072,22519,0.0432,0.122,0.0818,28601746.5,29837028.0,33474493.5
MED0955,Divis-ANT-158,Divis Labs,Allopathy,Tablet,Anti-diabetic,30,1030.47,No,Metformin,Caffeine,Telangana,South,Urban,13-30 (Young Adult),Male,RX (Prescription),Online,No,2.88,4.0,2.17,28575,30820,34046,0.0786,0.1047,0.0915,29445680.25,31759085.4,35083381.62
MED0956,Dr.-CAR-599,Dr. Reddy's,Allopathy,Ointment,Cardiac,30,47.78,Yes,Omeprazole,Calcium,Punjab,North,Rural,31-50 (Middle Age),Female,RX (Prescription),Hospital,No,3.07,3.5,1.18,15655,16003,16739,0.0223,0.046,0.034,747995.9,764623.34,799789.42
MED0957,Dr.-CAR-145,Dr. Reddy's,Allopathy,Tablet,Cardiac,60,122.25,Yes,Aspirin,Folic Acid,Maharashtra,West,Urban,51+ (Senior),Female,RX (Prescription),Hospital,No,1.38,4.4,2.26,17471,18421,20396,0.0544,0.1073,0.0805,2135829.75,2251967.25,2493411.0
MED0958,Zydus-ANT-174,Zydus Lifesciences,Allopathy,Injection,Anti-infective,10,999.3,No,Azithromycin,Calcium,West Bengal,East,Urban,13-30 (Young Adult),Female,RX (Prescription),Pharmacy Store,No,3.91,4.3,1.45,19241,20831,21667,0.0826,0.0402,0.0612,19227531.3,20816418.3,21651833.1
MED0959,Cipla-CAR-158,Cipla,Ayurveda,Syrup,Cardiac,15,1943.78,No,Cetirizine,Caffeine,Karnataka,South,Rural,0-12 (Child),Other,RX (Prescription),Hospital,Yes,0.33,4.7,0.51,21387,23724,25617,0.1093,0.0798,0.0944,41571622.86,46114236.72,49793812.26
MED0960,Sun-VIT-916,Sun Pharma,Allopathy,Ointment,Vitamins,20,287.84,No,Omeprazole,Sulphate,Telangana,South,Rural,13-30 (Young Adult),Male,OTC (Over the Counter),Pharmacy Store,Yes,2.06,4.0,1.47,28048,28704,31921,0.0234,0.1121,0.0668,8073336.32,8262159.36,9188140.64
MED0961,Glenmark-GAS-691,Glenmark,Allopathy,Injection,Gastrointestinal,15,770.34,No,Cetirizine,Zinc,Karnataka,South,Urban,31-50 (Middle Age),Male,OTC (Over the Counter),Pharmacy Store,No,2.85,4.4,2.39,10572,11043,11380,0.0446,0.0306,0.0375,8144034.48,8506864.62,8766469.2
MED0962,Mankind-VIT-126,Mankind Pharma,Allopathy,Capsule,Vitamins,10,732.32,No,Azithromycin,Calcium,West Bengal,East,Rural,31-50 (Middle Age),Male,RX (Prescription),Pharmacy Store,No,3.41,4.3,0.1,28203,29635,33884,0.0508,0.1434,0.0961,20653620.96,21702303.2,24813930.88
MED0963,Lupin-CAR-195,Lupin,Allopathy,Tablet,Cardiac,15,1547.68,No,Metformin,Clavulanic Acid,Telangana,South,Urban,31-50 (Middle Age),Male,RX (Prescription),Pharmacy Store,Yes,2.97,3.8,1.02,25245,29005,32734,0.1489,0.1286,0.1387,39071181.6,44890458.4,50661757.12
MED0964,Divis-RES-789,Divis Labs,Allopathy,Tablet,Respiratory,30,1693.85,Yes,Metformin,Calcium,Gujarat,West,Urban,13-30 (Young Adult),Female,RX (Prescription),Hospital,No,2.7,4.1,0.09,8916,9604,10605,0.0773,0.1042,0.0906,15102366.6,16267735.4,17963279.25
MED0965,Zydus-ANT-122,Zydus Lifesciences,Allopathy,Inhaler,Anti-diabetic,10,1579.26,Yes,Cetirizine,Clavulanic Acid,Maharashtra,West,Urban,0-12 (Child),Male,OTC (Over the Counter),Pharmacy Store,No,1.59,4.6,2.61,18702,20747,23240,0.1094,0.1202,0.1147,29535320.52,32764907.22,36702002.4
MED0966,Glenmark-CAR-514,Glenmark,Allopathy,Inhaler,Cardiac,60,441.74,Yes,Metformin,Calcium,Telangana,South,Urban,31-50 (Middle Age),Male,RX (Prescription),Pharmacy Store,No,1.43,4.1,2.28,8873,9688,10837,0.0919,0.1186,0.1051,3919559.02,4279577.12,4787136.38
MED0967,Abbott-DER-808,Abbott India,Allopathy,Inhaler,Dermatology,15,553.25,Yes,Insulin,Vitamin D3,Tamil Nadu,South,Urban,31-50 (Middle Age),Female,RX (Prescription),Pharmacy Store,No,3.43,3.8,1.28,5281,5425,5707,0.0274,0.0521,0.0396,2921713.25,3001381.25,3157397.75
MED0968,Glenmark-CNS-778,Glenmark,Allopathy,Capsule,CNS,20,886.56,Yes,Atorvastatin,Hydrochloride,Punjab,North,Urban,31-50 (Middle Age),Male,OTC (Over the Counter),Pharmacy Store,No,1.77,3.1,2.69,14427,15875,17706,0.1004,0.1154,0.1078,12790401.12,14074140.0,15697431.36
MED0969,Aurobindo-CNS-628,Aurobindo Pharma,Allopathy,Tablet,CNS,100,434.45,Yes,Cetirizine,Magnesium,West Bengal,East,Urban,51+ (Senior),Male,RX (Prescription),Pharmacy Store,No,4.82,3.4,0.79,20782,22078,23102,0.0624,0.0464,0.0543,9028739.9,9591787.1,10036663.9
MED0970,Alkem-CNS-784,Alkem Labs,Ayurveda,Injection,CNS,100,1951.7,No,Omeprazole,Sulphate,Gujarat,West,Urban,31-50 (Middle Age),Female,RX (Prescription),Hospital,Yes,1.9,3.1,1.56,19645,20690,22940,0.0532,0.1088,0.0806,38341146.5,40380673.0,44771998.0
MED0971,Lupin-GAS-816,Lupin,Allopathy,Ointment,Gastrointestinal,30,1466.42,No,Azithromycin,Caffeine,Telangana,South,Urban,31-50 (Middle Age),Female,RX (Prescription),Pharmacy Store,No,2.01,3.5,2.68,5153,5485,5644,0.0645,0.0291,0.0466,7556462.26,8043313.7,8276474.48
MED0972,Torrent-VIT-890,Torrent Pharma,Allopathy,Injection,Vitamins,20,1518.61,Yes,Azithromycin,Sulphate,Uttar Pradesh,North,Semi-Urban,31-50 (Middle Age),Female,RX (Prescription),Hospital,No,3.68,3.5,1.78,29206,33537,36995,0.1483,0.1031,0.1255,44352523.66,50929623.57,56180976.95
MED0973,Biocon-CAR-697,Biocon,Allopathy,Syrup,Cardiac,10,725.33,No,Metformin,Sulphate,Karnataka,South,Urban,13-30 (Young Adult),Female,RX (Prescription),Pharmacy Store,No,2.88,3.6,1.29,14636,16284,17383,0.1127,0.0675,0.0898,10615929.88,11811273.72,12608411.39
MED0974,Divis-ANT-552,Divis Labs,Allopathy,Tablet,Anti-diabetic,15,544.46,Yes,Cetirizine,Folic Acid,Rajasthan,North,Semi-Urban,51+ (Senior),Female,RX (Prescription),Hospital,Yes,0.26,4.5,0.61,23022,25757,26812,0.1188,0.041,0.0792,12534558.12,14023656.22,14598061.52
MED0975,Torrent-CAR-412,Torrent Pharma,Allopathy,Capsule,Cardiac,10,791.34,Yes,Levocetirizine,Clavulanic Acid,Karnataka,South,Urban,31-50 (Middle Age),Female,RX (Prescription),Hospital,No,4.09,3.3,1.26,12609,13741,15136,0.0898,0.1016,0.0956,9978006.06,10873802.94,11977722.24
MED0976,Torrent-RES-882,Torrent Pharma,Allopathy,Inhaler,Respiratory,10,447.24,No,Cetirizine,None,Karnataka,South,Urban,13-30 (Young Adult),Female,RX (Prescription),Hospital,No,1.72,4.8,1.29,5037,5185,5681,0.0294,0.0958,0.062,2252747.88,2318939.4,2540770.44
MED0977,Dr.-ANT-174,Dr. Reddy's,Allopathy,Syrup,Anti-infective,15,1041.69,No,Paracetamol,Sulphate,Gujarat,West,Rural,31-50 (Middle Age),Male,RX (Prescription),Pharmacy Store,Yes,2.16,3.6,1.06,12407,13363,15298,0.0771,0.1448,0.1104,12924247.83,13920103.47,15935773.62
